"","FoxCount","Effort","FoxRR","CatCount","Site","Transect","BlockCode","Easting","Northing","Session","Date","Bait_ThreeMonths","Bait_SixMonths","Bait_TwelveMonths","MeanBaitIntensity_Three","MeanBaitIntensity_Six","MeanBaitIntensity_Twelve","Rain_ThreeMonths","Rain_SixMonths","Rain_TwelveMonths","Prey_Twelve","DistAg","Year","BAIT_REGIME","PHASE","YEAR_GROUPS"
"BA05_S14",2,6,0.333333333333333,0,"BA05","Balban","BBN",458598,6226131,14,2011-03-15,3.79176640510559,8.63290405273438,13.0111379623413,6.46851239204407,14.0528341674805,23.8671458053589,98.6000030040741,185.500002622604,462.300005674362,0.331798957444294,267.101721292949,"2011","Monthly","AFTER","2011_2013"
"BA05_S15",1,2,0.5,0,"BA05","Balban","BBN",458598,6226131,15,2011-09-20,6.16474866867065,12.3294973373413,20.96240234375,8.87026903152466,17.7720389175415,31.8248725128174,307,413.400001525879,598.900004148483,0.318382023473987,267.101721292949,"2011","Monthly","AFTER","2011_2013"
"BA05_S16",1,6,0.166666666666667,1,"BA05","Balban","BBN",458598,6226131,16,2012-03-27,4.56689834594727,10.7316474914551,23.0611457824707,7.30393215179443,16.2310390472412,34.0030773925781,64.6000022888184,274.700004577637,688.100006103516,0.357813639003313,267.101721292949,"2012","Monthly","AFTER","2011_2013"
"BA05_S17",3,11,0.272727272727273,2,"BA05","Balban","BBN",458598,6226131,17,2012-09-06,6.63173151016235,12.5222406387329,23.2538890838623,9.33041650772095,18.0195905685425,34.2506310272217,219.700002670288,286.400003433228,561.100008010864,0.423762329286788,267.101721292949,"2012","Monthly","AFTER","2011_2013"
"BA05_S18",1,6,0.166666666666667,0,"BA05","Balban","BBN",458598,6226131,18,2012-10-04,5.39415502548218,11.8604354858398,22.5920829772949,8.09284006118774,17.3577858734131,33.5888238525391,187.700002670288,378.800004959106,568.000009536743,0.43588460763842,267.101721292949,"2012","Monthly","AFTER","2011_2013"
"BA05_S19",1,6,0.166666666666667,0,"BA05","Balban","BBN",458598,6226131,19,2012-10-16,5.39415502548218,9.94075870513916,20.3981666564941,5.31736797332764,12.6394439697266,28.6325503540039,187.700002670288,378.800004959106,568.000009536743,0.441046709382182,267.101721292949,"2012","Monthly","AFTER","2011_2013"
"BA05_S21",0,6,0,0,"BA05","Balban","BBN",458598,6226131,21,2013-03-14,5.89050912857056,11.119213104248,23.6414546966553,8.5686505317688,16.4590603637695,34.4786522674561,95.8000016212463,260.900002002716,547.300005435944,0.503780452356647,267.101721292949,"2013","Monthly","AFTER","2011_2013"
"BA06_S 1",1,6,0.166666666666667,1,"BA06","Balban","BBN",458567,6225609,1,2006-08-24,1.9196765422821,3.83935308456421,7.76509141921997,4.84091979026794,9.60240381240845,19.3794995689392,135.599998474121,183.099998474121,577.899993896484,0.437236005095604,688.626468779408,"2006","Quarterly","BEFORE","2006_2008"
"BA06_S 2",0,2,0,0,"BA06","Balban","BBN",458567,6225609,2,2006-10-10,3.83935308456421,3.83935308456421,9.6847677230835,6.52219770431519,9.52022836685181,21.0306468582153,254.699996948242,329.799995422363,541.399993896484,0.442372257069961,688.626468779408,"2006","Quarterly","BEFORE","2006_2008"
"BA06_S 3",0,2,0,1,"BA06","Balban","BBN",458567,6225609,3,2006-12-05,1.9196765422821,3.83935308456421,7.76509141921997,4.67930834770203,9.52022836685181,19.1877568626404,98.8000011444092,326.799997329712,465.399995803833,0.453710378473112,688.626468779408,"2006","Quarterly","BEFORE","2006_2008"
"BA06_S 4",0,4,0,0,"BA06","Balban","BBN",458567,6225609,4,2007-01-16,1.9196765422821,5.75902938842773,7.67870616912842,4.89707301139832,11.419270362854,19.1787851333618,84.8999996185303,339.599996566772,474.299993515015,0.469228402820873,688.626468779408,"2007","Quarterly","BEFORE","2006_2008"
"BA06_S 5",1,4,0.25,0,"BA06","Balban","BBN",458567,6225609,5,2007-02-28,1.9196765422821,3.83935308456421,7.67870616912842,4.89707301139832,9.57638135910034,19.1787851333618,64.4999980926514,267.599996566772,450.699995040894,0.492217523845193,688.626468779408,"2007","Quarterly","BEFORE","2006_2008"
"BA06_S 6",0,4,0,0,"BA06","Balban","BBN",458567,6225609,6,2007-04-03,1.83603346347809,3.75571012496948,7.59506320953369,4.66680566310883,9.56387895584106,19.0841068649292,33.2000007629395,118.10000038147,447.899995803833,0.514258427797167,688.626468779408,"2007","Quarterly","BEFORE","2006_2008"
"BA06_S 7",1,3,0.333333333333333,1,"BA06","Balban","BBN",458567,6225609,7,2007-06-12,1.83603346347809,3.75571012496948,7.59506320953369,4.66680566310883,9.56387895584106,19.0841068649292,91.1000022888184,141.700000762939,468.499998092651,0.559559352030851,688.626468779408,"2007","Quarterly","BEFORE","2006_2008"
"BA06_S 8",0,4,0,1,"BA06","Balban","BBN",458567,6225609,8,2007-07-10,1.9196765422821,3.75571012496948,9.51473999023438,4.89707301139832,9.56387895584106,20.9831500244141,135.400001525879,168.600002288818,508.199998855591,0.573601485622745,688.626468779408,"2007","Quarterly","BEFORE","2006_2008"
"BA06_S 9",0,5,0,0,"BA06","Balban","BBN",458567,6225609,9,2008-02-27,2.1939160823822,4.25071239471436,8.00642204284668,5.12336401939392,9.96580818176269,19.5296864318848,58.9000015258789,328.000007629395,607.900012969971,0.577266413734038,688.626468779408,"2008","Quarterly","BEFORE","2006_2008"
"BA06_S10",0,4,0,0,"BA06","Balban","BBN",458567,6225609,10,2008-08-19,2.05679631233215,4.25071239471436,8.50142478942871,1.97452445983887,9.95279693603516,16.9014001464844,318.099998474121,438.500001430511,766.500009059906,0.530823915348759,688.626468779408,"2008","Quarterly","BEFORE","2006_2008"
"BA06_S11",4,6,0.666666666666667,0,"BA06","Balban","BBN",458567,6225609,11,2009-03-04,2.26247596740723,4.45639181137085,8.70710468292236,5.22547565460205,10.2173591041565,17.1529513168335,47.4999992847443,232.000003099442,688.200004339218,0.506943059881881,688.626468779408,"2009","Quarterly","BEFORE","2009_2010"
"BA06_S13",3,6,0.5,0,"BA06","Balban","BBN",458567,6225609,13,2010-03-11,2.1939160823822,4.45913457870483,8.84696674346924,4.85560942649841,9.69612436294556,19.6812603378296,7.5,161.200001716614,592.900007247925,0.421438110588459,688.626468779408,"2010","Monthly","AFTER","2009_2010"
"BA06_S14",2,6,0.333333333333333,0,"BA06","Balban","BBN",458567,6225609,14,2011-03-15,3.79176640510559,8.63290405273438,13.0111379623413,6.46851239204407,14.0528341674805,23.8671458053589,98.6000030040741,185.500002622604,462.300005674362,0.331798957444294,688.626468779408,"2011","Monthly","AFTER","2011_2013"
"BA06_S15",1,2,0.5,0,"BA06","Balban","BBN",458567,6225609,15,2011-09-20,6.16474866867065,12.3294973373413,20.96240234375,8.87026903152466,17.7720389175415,31.8248725128174,307,413.400001525879,598.900004148483,0.318382023473987,688.626468779408,"2011","Monthly","AFTER","2011_2013"
"BA06_S16",1,6,0.166666666666667,0,"BA06","Balban","BBN",458567,6225609,16,2012-03-27,4.56689834594727,10.7316474914551,23.0611457824707,7.30393215179443,16.2310390472412,34.0030773925781,64.6000022888184,274.700004577637,688.100006103516,0.357813639003313,688.626468779408,"2012","Monthly","AFTER","2011_2013"
"BA06_S17",2,10,0.2,2,"BA06","Balban","BBN",458567,6225609,17,2012-09-06,6.63173151016235,12.5222406387329,23.2538890838623,9.33041650772095,18.0195905685425,34.2506310272217,219.700002670288,286.400003433228,561.100008010864,0.423762329286788,688.626468779408,"2012","Monthly","AFTER","2011_2013"
"BA06_S18",2,5,0.4,0,"BA06","Balban","BBN",458567,6225609,18,2012-10-04,5.39415502548218,11.8604354858398,22.5920829772949,8.09284006118774,17.3577858734131,33.5888238525391,187.700002670288,378.800004959106,568.000009536743,0.43588460763842,688.626468779408,"2012","Monthly","AFTER","2011_2013"
"BA06_S19",1,6,0.166666666666667,0,"BA06","Balban","BBN",458567,6225609,19,2012-10-16,5.39415502548218,9.94075870513916,20.3981666564941,5.31736797332764,12.6394439697266,28.6325503540039,187.700002670288,378.800004959106,568.000009536743,0.441046709382182,688.626468779408,"2012","Monthly","AFTER","2011_2013"
"BA06_S21",2,6,0.333333333333333,0,"BA06","Balban","BBN",458567,6225609,21,2013-03-14,5.89050912857056,11.119213104248,23.6414546966553,8.5686505317688,16.4590603637695,34.4786522674561,95.8000016212463,260.900002002716,547.300005435944,0.503780452356647,688.626468779408,"2013","Monthly","AFTER","2011_2013"
"BA07_S 1",0,7,0,2,"BA07","Balban","BBN",458542,6225098,1,2006-08-24,1.9196765422821,3.83935308456421,7.76509141921997,4.84091979026794,9.60240381240845,19.3794995689392,135.599998474121,183.099998474121,577.899993896484,0.437236005095604,672.352607520563,"2006","Quarterly","BEFORE","2006_2008"
"BA07_S 2",0,2,0,0,"BA07","Balban","BBN",458542,6225098,2,2006-10-10,3.83935308456421,3.83935308456421,9.6847677230835,6.52219770431519,9.52022836685181,21.0306468582153,254.699996948242,329.799995422363,541.399993896484,0.442372257069961,672.352607520563,"2006","Quarterly","BEFORE","2006_2008"
"BA07_S 3",0,3,0,0,"BA07","Balban","BBN",458542,6225098,3,2006-12-05,1.9196765422821,3.83935308456421,7.76509141921997,4.67930834770203,9.52022836685181,19.1877568626404,98.8000011444092,326.799997329712,465.399995803833,0.453710378473112,672.352607520563,"2006","Quarterly","BEFORE","2006_2008"
"BA07_S 4",0,3,0,0,"BA07","Balban","BBN",458542,6225098,4,2007-01-16,1.9196765422821,5.75902938842773,7.67870616912842,4.89707301139832,11.419270362854,19.1787851333618,84.8999996185303,339.599996566772,474.299993515015,0.469228402820873,672.352607520563,"2007","Quarterly","BEFORE","2006_2008"
"BA07_S 5",0,3,0,0,"BA07","Balban","BBN",458542,6225098,5,2007-02-28,1.9196765422821,3.83935308456421,7.67870616912842,4.89707301139832,9.57638135910034,19.1787851333618,64.4999980926514,267.599996566772,450.699995040894,0.492217523845193,672.352607520563,"2007","Quarterly","BEFORE","2006_2008"
"BA07_S 6",0,4,0,0,"BA07","Balban","BBN",458542,6225098,6,2007-04-03,1.83603346347809,3.75571012496948,7.59506320953369,4.66680566310883,9.56387895584106,19.0841068649292,33.2000007629395,118.10000038147,447.899995803833,0.514258427797167,672.352607520563,"2007","Quarterly","BEFORE","2006_2008"
"BA07_S 7",0,3,0,0,"BA07","Balban","BBN",458542,6225098,7,2007-06-12,1.83603346347809,3.75571012496948,7.59506320953369,4.66680566310883,9.56387895584106,19.0841068649292,91.1000022888184,141.700000762939,468.499998092651,0.559559352030851,672.352607520563,"2007","Quarterly","BEFORE","2006_2008"
"BA07_S 8",0,3,0,0,"BA07","Balban","BBN",458542,6225098,8,2007-07-10,1.9196765422821,3.75571012496948,9.51473999023438,4.89707301139832,9.56387895584106,20.9831500244141,135.400001525879,168.600002288818,508.199998855591,0.573601485622745,672.352607520563,"2007","Quarterly","BEFORE","2006_2008"
"BA07_S 9",0,5,0,0,"BA07","Balban","BBN",458542,6225098,9,2008-02-27,2.1939160823822,4.25071239471436,8.00642204284668,5.12336401939392,9.96580818176269,19.5296864318848,58.9000015258789,328.000007629395,607.900012969971,0.577266413734038,672.352607520563,"2008","Quarterly","BEFORE","2006_2008"
"BA07_S10",0,3,0,0,"BA07","Balban","BBN",458542,6225098,10,2008-08-19,2.05679631233215,4.25071239471436,8.50142478942871,1.97452445983887,9.95279693603516,16.9014001464844,318.099998474121,438.500001430511,766.500009059906,0.530823915348759,672.352607520563,"2008","Quarterly","BEFORE","2006_2008"
"BA07_S11",2,6,0.333333333333333,0,"BA07","Balban","BBN",458542,6225098,11,2009-03-04,2.26247596740723,4.45639181137085,8.70710468292236,5.22547565460205,10.2173591041565,17.1529513168335,47.4999992847443,232.000003099442,688.200004339218,0.506943059881881,672.352607520563,"2009","Quarterly","BEFORE","2009_2010"
"BA07_S13",3,6,0.5,0,"BA07","Balban","BBN",458542,6225098,13,2010-03-11,2.1939160823822,4.45913457870483,8.84696674346924,4.85560942649841,9.69612436294556,19.6812603378296,7.5,161.200001716614,592.900007247925,0.421438110588459,672.352607520563,"2010","Monthly","AFTER","2009_2010"
"BA07_S14",4,6,0.666666666666667,0,"BA07","Balban","BBN",458542,6225098,14,2011-03-15,3.79176640510559,8.63290405273438,13.0111379623413,6.46851239204407,14.0528341674805,23.8671458053589,98.6000030040741,185.500002622604,462.300005674362,0.331798957444294,672.352607520563,"2011","Monthly","AFTER","2011_2013"
"BA07_S15",1,2,0.5,0,"BA07","Balban","BBN",458542,6225098,15,2011-09-20,6.16474866867065,12.3294973373413,20.96240234375,8.87026903152466,17.7720389175415,31.8248725128174,307,413.400001525879,598.900004148483,0.318382023473987,672.352607520563,"2011","Monthly","AFTER","2011_2013"
"BA07_S16",1,6,0.166666666666667,0,"BA07","Balban","BBN",458542,6225098,16,2012-03-27,4.56689834594727,10.7316474914551,23.0611457824707,7.30393215179443,16.2310390472412,34.0030773925781,64.6000022888184,274.700004577637,688.100006103516,0.357813639003313,672.352607520563,"2012","Monthly","AFTER","2011_2013"
"BA07_S17",1,10,0.1,0,"BA07","Balban","BBN",458542,6225098,17,2012-09-06,6.63173151016235,12.5222406387329,23.2538890838623,9.33041650772095,18.0195905685425,34.2506310272217,219.700002670288,286.400003433228,561.100008010864,0.423762329286788,672.352607520563,"2012","Monthly","AFTER","2011_2013"
"BA07_S18",1,5,0.2,0,"BA07","Balban","BBN",458542,6225098,18,2012-10-04,5.39415502548218,11.8604354858398,22.5920829772949,8.09284006118774,17.3577858734131,33.5888238525391,187.700002670288,378.800004959106,568.000009536743,0.43588460763842,672.352607520563,"2012","Monthly","AFTER","2011_2013"
"BA07_S19",1,6,0.166666666666667,0,"BA07","Balban","BBN",458542,6225098,19,2012-10-16,5.39415502548218,9.94075870513916,20.3981666564941,5.31736797332764,12.6394439697266,28.6325503540039,187.700002670288,378.800004959106,568.000009536743,0.441046709382182,672.352607520563,"2012","Monthly","AFTER","2011_2013"
"BA07_S21",1,6,0.166666666666667,0,"BA07","Balban","BBN",458542,6225098,21,2013-03-14,5.89050912857056,11.119213104248,23.6414546966553,8.5686505317688,16.4590603637695,34.4786522674561,95.8000016212463,260.900002002716,547.300005435944,0.503780452356647,672.352607520563,"2013","Monthly","AFTER","2011_2013"
"BA08_S 1",2,7,0.285714285714286,0,"BA08","Balban","BBN",458508,6224587,1,2006-08-24,1.9196765422821,3.83935308456421,7.76509141921997,4.84091979026794,9.60240381240845,19.3794995689392,135.599998474121,183.099998474121,577.899993896484,0.437236005095604,704.018847254628,"2006","Quarterly","BEFORE","2006_2008"
"BA08_S 2",0,2,0,0,"BA08","Balban","BBN",458508,6224587,2,2006-10-10,3.83935308456421,3.83935308456421,9.6847677230835,6.52219770431519,9.52022836685181,21.0306468582153,254.699996948242,329.799995422363,541.399993896484,0.442372257069961,704.018847254628,"2006","Quarterly","BEFORE","2006_2008"
"BA08_S 3",0,3,0,0,"BA08","Balban","BBN",458508,6224587,3,2006-12-05,1.9196765422821,3.83935308456421,7.76509141921997,4.67930834770203,9.52022836685181,19.1877568626404,98.8000011444092,326.799997329712,465.399995803833,0.453710378473112,704.018847254628,"2006","Quarterly","BEFORE","2006_2008"
"BA08_S 4",1,4,0.25,0,"BA08","Balban","BBN",458508,6224587,4,2007-01-16,1.9196765422821,5.75902938842773,7.67870616912842,4.89707301139832,11.419270362854,19.1787851333618,84.8999996185303,339.599996566772,474.299993515015,0.469228402820873,704.018847254628,"2007","Quarterly","BEFORE","2006_2008"
"BA08_S 5",1,3,0.333333333333333,0,"BA08","Balban","BBN",458508,6224587,5,2007-02-28,1.9196765422821,3.83935308456421,7.67870616912842,4.89707301139832,9.57638135910034,19.1787851333618,64.4999980926514,267.599996566772,450.699995040894,0.492217523845193,704.018847254628,"2007","Quarterly","BEFORE","2006_2008"
"BA08_S 6",0,4,0,1,"BA08","Balban","BBN",458508,6224587,6,2007-04-03,1.83603346347809,3.75571012496948,7.59506320953369,4.66680566310883,9.56387895584106,19.0841068649292,33.2000007629395,118.10000038147,447.899995803833,0.514258427797167,704.018847254628,"2007","Quarterly","BEFORE","2006_2008"
"BA08_S 7",1,3,0.333333333333333,0,"BA08","Balban","BBN",458508,6224587,7,2007-06-12,1.83603346347809,3.75571012496948,7.59506320953369,4.66680566310883,9.56387895584106,19.0841068649292,91.1000022888184,141.700000762939,468.499998092651,0.559559352030851,704.018847254628,"2007","Quarterly","BEFORE","2006_2008"
"BA08_S 8",0,4,0,1,"BA08","Balban","BBN",458508,6224587,8,2007-07-10,1.9196765422821,3.75571012496948,9.51473999023438,4.89707301139832,9.56387895584106,20.9831500244141,135.400001525879,168.600002288818,508.199998855591,0.573601485622745,704.018847254628,"2007","Quarterly","BEFORE","2006_2008"
"BA08_S 9",0,5,0,0,"BA08","Balban","BBN",458508,6224587,9,2008-02-27,2.1939160823822,4.25071239471436,8.00642204284668,5.12336401939392,9.96580818176269,19.5296864318848,58.9000015258789,328.000007629395,607.900012969971,0.577266413734038,704.018847254628,"2008","Quarterly","BEFORE","2006_2008"
"BA08_S10",1,3,0.333333333333333,0,"BA08","Balban","BBN",458508,6224587,10,2008-08-19,2.05679631233215,4.25071239471436,8.50142478942871,1.97452445983887,9.95279693603516,16.9014001464844,318.099998474121,438.500001430511,766.500009059906,0.530823915348759,704.018847254628,"2008","Quarterly","BEFORE","2006_2008"
"BA08_S11",1,6,0.166666666666667,0,"BA08","Balban","BBN",458508,6224587,11,2009-03-04,2.26247596740723,4.45639181137085,8.70710468292236,5.22547565460205,10.2173591041565,17.1529513168335,47.4999992847443,232.000003099442,688.200004339218,0.506943059881881,704.018847254628,"2009","Quarterly","BEFORE","2009_2010"
"BA08_S13",3,6,0.5,0,"BA08","Balban","BBN",458508,6224587,13,2010-03-11,2.1939160823822,4.45913457870483,8.84696674346924,4.85560942649841,9.69612436294556,19.6812603378296,7.5,161.200001716614,592.900007247925,0.421438110588459,704.018847254628,"2010","Monthly","AFTER","2009_2010"
"BA08_S14",1,6,0.166666666666667,0,"BA08","Balban","BBN",458508,6224587,14,2011-03-15,3.79176640510559,8.63290405273438,13.0111379623413,6.46851239204407,14.0528341674805,23.8671458053589,98.6000030040741,185.500002622604,462.300005674362,0.331798957444294,704.018847254628,"2011","Monthly","AFTER","2011_2013"
"BA08_S15",0,2,0,1,"BA08","Balban","BBN",458508,6224587,15,2011-09-20,6.16474866867065,12.3294973373413,20.96240234375,8.87026903152466,17.7720389175415,31.8248725128174,307,413.400001525879,598.900004148483,0.318382023473987,704.018847254628,"2011","Monthly","AFTER","2011_2013"
"BA08_S16",1,6,0.166666666666667,0,"BA08","Balban","BBN",458508,6224587,16,2012-03-27,4.56689834594727,10.7316474914551,23.0611457824707,7.30393215179443,16.2310390472412,34.0030773925781,64.6000022888184,274.700004577637,688.100006103516,0.357813639003313,704.018847254628,"2012","Monthly","AFTER","2011_2013"
"BA08_S17",3,10,0.3,0,"BA08","Balban","BBN",458508,6224587,17,2012-09-06,6.63173151016235,12.5222406387329,23.2538890838623,9.33041650772095,18.0195905685425,34.2506310272217,219.700002670288,286.400003433228,561.100008010864,0.423762329286788,704.018847254628,"2012","Monthly","AFTER","2011_2013"
